,words,scores,casa_produttrice,category,decade
19,brought,2.0720098858075837,2010,ghibli,ghibli.txt
20,glad,2.058545538008363,2010,ghibli,ghibli.txt
21,dad,2.0556508983968182,2010,ghibli,ghibli.txt
22,quite,2.041928799305759,2010,ghibli,ghibli.txt
23,careful,1.8618780264828632,2010,ghibli,ghibli.txt
24,closer,1.8223228493117347,2010,ghibli,ghibli.txt
25,gave,1.788114614716637,2010,ghibli,ghibli.txt
26,decided,1.7768381800584743,2010,ghibli,ghibli.txt
27,belong,1.7241549481691694,2010,ghibli,ghibli.txt
28,heart,1.7125530666076594,2010,ghibli,ghibli.txt
29,marry,1.6889655020707108,2010,ghibli,ghibli.txt
30,uncle,1.6607260174595002,2010,ghibli,ghibli.txt
31,friends,1.6382283392917203,2010,ghibli,ghibli.txt
32,mom,1.629980040524995,2010,ghibli,ghibli.txt
33,tea,1.6132172548978572,2010,ghibli,ghibli.txt
34,guys,1.604251363422356,2010,ghibli,ghibli.txt
35,child,1.585005281979342,2010,ghibli,ghibli.txt
36,whoa,1.5809272927379336,2010,ghibli,ghibli.txt
37,carry,1.5679369516885981,2010,ghibli,ghibli.txt
38,wind,1.5101775788066905,2010,ghibli,ghibli.txt
39,kids,1.504552188913885,2010,ghibli,ghibli.txt
40,welcome,1.5037696574113095,2010,ghibli,ghibli.txt
41,win,1.4640205566150235,2010,ghibli,ghibli.txt
42,moon,1.4531412200697449,2010,ghibli,ghibli.txt
43,captain,1.4506199159770183,2010,ghibli,ghibli.txt
44,mr,1.4391425668614832,2010,ghibli,ghibli.txt
45,waiting,1.4280549768280968,2010,ghibli,ghibli.txt
46,strange,1.4218199616156868,2010,ghibli,ghibli.txt
47,making,1.3890660466615439,2010,ghibli,ghibli.txt
48,excuse,1.3664579795251817,2010,ghibli,ghibli.txt
49,happen,1.3524375817792404,2010,ghibli,ghibli.txt
50,men,1.3495585551925795,2010,ghibli,ghibli.txt
51,daughter,1.33850704994904,2010,ghibli,ghibli.txt
52,afraid,1.3322873182648092,2010,ghibli,ghibli.txt
53,morning,1.3317305202537406,2010,ghibli,ghibli.txt
54,early,1.2862490917535498,2010,ghibli,ghibli.txt
55,king,1.2540972409321405,2010,ghibli,ghibli.txt
56,went,1.2309843260777371,2010,ghibli,ghibli.txt
57,tomorrow,1.2165434758308382,2010,ghibli,ghibli.txt
58,crime,1.2158645936736268,2010,ghibli,ghibli.txt
59,count,1.2073584405362503,2010,ghibli,ghibli.txt
60,ship,1.1991562844388186,2010,ghibli,ghibli.txt
61,gotta,1.1751886704471182,2010,ghibli,ghibli.txt
62,clean,1.1723274129521055,2010,ghibli,ghibli.txt
63,certainly,1.16875578311228,2010,ghibli,ghibli.txt
64,milk,1.1337847127574952,2010,ghibli,ghibli.txt
65,beautiful,1.124765008333222,2010,ghibli,ghibli.txt
66,dinner,1.1159634992686227,2010,ghibli,ghibli.txt
67,truly,1.0926111714281728,2010,ghibli,ghibli.txt
68,car,1.086011191914314,2010,ghibli,ghibli.txt
69,ya,1.0793990783468812,2010,ghibli,ghibli.txt
70,bird,1.065575386051825,2010,ghibli,ghibli.txt
71,wanna,1.0600112894493663,2010,ghibli,ghibli.txt
72,ooh,1.0532609365373244,2010,ghibli,ghibli.txt
73,dog,1.0503635965730014,2010,ghibli,ghibli.txt
74,pleasure,1.0449767941338552,2010,ghibli,ghibli.txt
75,papa,1.0430391873049367,2010,ghibli,ghibli.txt
76,dr,1.0356208960751088,2010,ghibli,ghibli.txt
77,hard,1.0338207587474932,2010,ghibli,ghibli.txt
78,hmm,1.0235658902538165,2010,ghibli,ghibli.txt
79,god,1.0187351621887784,2010,ghibli,ghibli.txt
80,couldn,1.01285030140434,2010,ghibli,ghibli.txt
81,sir,1.0092599032012337,2010,ghibli,ghibli.txt
82,dream,0.995045742998618,2010,ghibli,ghibli.txt
83,dropped,0.9911997172822892,2010,ghibli,ghibli.txt
84,kid,0.9870971931673668,2010,ghibli,ghibli.txt
85,hat,0.9822796615532274,2010,ghibli,ghibli.txt
86,huh,0.9802256657833904,2010,ghibli,ghibli.txt
87,school,0.9728901305881458,2010,ghibli,ghibli.txt
88,beauty,0.9618494771012422,2010,ghibli,ghibli.txt
89,la,0.9553829285706076,2010,ghibli,ghibli.txt
90,looked,0.9497089930386136,2010,ghibli,ghibli.txt
91,hungry,0.9402308369434158,2010,ghibli,ghibli.txt
92,ain,0.9261205972173798,2010,ghibli,ghibli.txt
93,queen,0.9219693023554962,2010,ghibli,ghibli.txt
94,leaves,0.9128538862397392,2010,ghibli,ghibli.txt
95,em,0.9094848076790294,2010,ghibli,ghibli.txt
96,ah,0.9056221046675064,2010,ghibli,ghibli.txt
97,heading,0.8965473667054618,2010,ghibli,ghibli.txt
0,awesome,8.949864530302797,2010,illumination,illumination.txt
1,guys,4.11318630502039,2010,illumination,illumination.txt
2,mom,4.047223490738848,2010,illumination,illumination.txt
3,whoa,3.93693575597539,2010,illumination,illumination.txt
4,seriously,3.735426485407732,2010,illumination,illumination.txt
5,honey,3.7059900691957655,2010,illumination,illumination.txt
6,bye,3.6106437005947583,2010,illumination,illumination.txt
7,hi,3.1278667925692965,2010,illumination,illumination.txt
8,sleep,3.0793284207550133,2010,illumination,illumination.txt
9,dad,3.0231636338650114,2010,illumination,illumination.txt
10,uh,2.9700801154676832,2010,illumination,illumination.txt
11,machine,2.8925067514089036,2010,illumination,illumination.txt
12,la,2.8667920772184026,2010,illumination,illumination.txt
13,kidding,2.6323817848627087,2010,illumination,illumination.txt
14,wanna,2.51524573221402,2010,illumination,illumination.txt
15,cool,2.507200348740159,2010,illumination,illumination.txt
16,heck,2.464485217252205,2010,illumination,illumination.txt
17,mmm,2.420770189796005,2010,illumination,illumination.txt
18,second,2.37021930652136,2010,illumination,illumination.txt
19,dreams,2.3617651792956624,2010,illumination,illumination.txt
20,huh,2.339219838231055,2010,illumination,illumination.txt
21,wearing,2.281355949627796,2010,illumination,illumination.txt
22,ooh,2.2375289533492824,2010,illumination,illumination.txt
23,wow,2.142913927704132,2010,illumination,illumination.txt
24,sir,2.1327184671085067,2010,illumination,illumination.txt
25,thinking,2.1239128308281527,2010,illumination,illumination.txt
26,everybody,2.105880159613575,2010,illumination,illumination.txt
27,tiny,2.1027675001404242,2010,illumination,illumination.txt
28,baby,1.9801266257295824,2010,illumination,illumination.txt
29,dude,1.908415081955403,2010,illumination,illumination.txt
30,steal,1.897491093330566,2010,illumination,illumination.txt
31,number,1.7904660379354251,2010,illumination,illumination.txt
32,hmm,1.7681858042230871,2010,illumination,illumination.txt
33,ship,1.760379704694567,2010,illumination,illumination.txt
34,excuse,1.7590152966045152,2010,illumination,illumination.txt
35,kids,1.724426905621569,2010,illumination,illumination.txt
36,mr,1.7232010968955818,2010,illumination,illumination.txt
37,gotta,1.6588070190070228,2010,illumination,illumination.txt
38,worst,1.6542640411589271,2010,illumination,illumination.txt
39,boss,1.6048059039078433,2010,illumination,illumination.txt
40,happy,1.5996333925752508,2010,illumination,illumination.txt
41,game,1.5803236368938882,2010,illumination,illumination.txt
42,car,1.5528618660068094,2010,illumination,illumination.txt
43,captain,1.539972560674645,2010,illumination,illumination.txt
44,mommy,1.5270249792149275,2010,illumination,illumination.txt
45,kid,1.5246737629897464,2010,illumination,illumination.txt
46,ah,1.4512361052164189,2010,illumination,illumination.txt
47,dear,1.43442991823989,2010,illumination,illumination.txt
48,um,1.3975603342017455,2010,illumination,illumination.txt
49,giant,1.3623067515558676,2010,illumination,illumination.txt
50,totally,1.2718826408827053,2010,illumination,illumination.txt
51,head,1.2612596343956195,2010,illumination,illumination.txt
52,king,1.2552397299318288,2010,illumination,illumination.txt
53,meant,1.234982860498533,2010,illumination,illumination.txt
54,end,1.2340267807835028,2010,illumination,illumination.txt
55,mission,1.226430823755993,2010,illumination,illumination.txt
56,crazy,1.1772812692106909,2010,illumination,illumination.txt
57,ha,1.1735581647351923,2010,illumination,illumination.txt
58,finally,1.172722761131341,2010,illumination,illumination.txt
59,guy,1.1421608869451323,2010,illumination,illumination.txt
60,loud,1.1379905923217808,2010,illumination,illumination.txt
61,dr,1.132168392660323,2010,illumination,illumination.txt
62,actually,1.1252710751814772,2010,illumination,illumination.txt
63,music,1.1060781621882745,2010,illumination,illumination.txt
64,dog,1.0886752130833308,2010,illumination,illumination.txt
65,ya,1.0805415673465697,2010,illumination,illumination.txt
66,red,1.0622892345110595,2010,illumination,illumination.txt
67,queen,1.0294119620233646,2010,illumination,illumination.txt
68,mama,1.0207931281507467,2010,illumination,illumination.txt
69,god,1.0198776511884668,2010,illumination,illumination.txt
70,father,0.9875910822086736,2010,illumination,illumination.txt
71,ow,0.9717938865646288,2010,illumination,illumination.txt
72,stuff,0.9445884440180934,2010,illumination,illumination.txt
73,suit,0.9400210778096728,2010,illumination,illumination.txt
74,buddy,0.9325405706086464,2010,illumination,illumination.txt
75,ain,0.9272630862170682,2010,illumination,illumination.txt
76,fun,0.9156467282356179,2010,illumination,illumination.txt
77,em,0.9106272966787178,2010,illumination,illumination.txt
78,girl,0.8887349145958625,2010,illumination,illumination.txt
79,cake,0.8856477500920741,2010,illumination,illumination.txt
80,aah,0.872787326435024,2010,illumination,illumination.txt
81,loves,0.8496831631719024,2010,illumination,illumination.txt
82,meeting,0.8435725463292479,2010,illumination,illumination.txt
83,question,0.8409702442861464,2010,illumination,illumination.txt
84,uncle,0.8227987354244416,2010,illumination,illumination.txt
85,blow,0.8143548803631049,2010,illumination,illumination.txt
86,crime,0.8091776626936877,2010,illumination,illumination.txt
87,hang,0.7926497977017419,2010,illumination,illumination.txt
88,bear,0.7921940235743199,2010,illumination,illumination.txt
89,amazing,0.7913744871414314,2010,illumination,illumination.txt
90,gosh,0.7835551926602498,2010,illumination,illumination.txt
91,school,0.7806924627716295,2010,illumination,illumination.txt
92,plan,0.7711875784532878,2010,illumination,illumination.txt
93,ma,0.7698475056572066,2010,illumination,illumination.txt
94,heart,0.7671168253075111,2010,illumination,illumination.txt
95,city,0.7627451370146697,2010,illumination,illumination.txt
96,whoo,0.7581065068869575,2010,illumination,illumination.txt
97,magic,0.7478053046364646,2010,illumination,illumination.txt
0,scary,4.1634290559809015,2010,paramount,paramount.txt
1,handsome,4.134847346648966,2010,paramount,paramount.txt
2,seriously,4.052047990461409,2010,paramount,paramount.txt
3,locked,3.4781197552750083,2010,paramount,paramount.txt
4,guys,2.854346127236343,2010,paramount,paramount.txt
5,party,2.7320789349017405,2010,paramount,paramount.txt
6,land,2.683249571427841,2010,paramount,paramount.txt
7,ship,2.602585326289039,2010,paramount,paramount.txt
8,instead,2.5702178023600966,2010,paramount,paramount.txt
9,cool,2.4767357587687786,2010,paramount,paramount.txt
10,grab,2.323483594080425,2010,paramount,paramount.txt
11,guy,2.161443068901882,2010,paramount,paramount.txt
12,terrible,2.1406530084490734,2010,paramount,paramount.txt
13,uh,2.113982918041605,2010,paramount,paramount.txt
14,gotta,2.102097771444828,2010,paramount,paramount.txt
15,news,2.0924577703585903,2010,paramount,paramount.txt
16,caught,2.058677303653074,2010,paramount,paramount.txt
17,mom,2.0364042504057047,2010,paramount,paramount.txt
18,dad,2.019626279833429,2010,paramount,paramount.txt
19,story,1.9530436264045168,2010,paramount,paramount.txt
20,till,1.8965469431483792,2010,paramount,paramount.txt
21,truth,1.8555217323015645,2010,paramount,paramount.txt
22,car,1.832673708794602,2010,paramount,paramount.txt
23,dude,1.8311662250241298,2010,paramount,paramount.txt
24,answer,1.822001180212948,2010,paramount,paramount.txt
25,happening,1.821603636527212,2010,paramount,paramount.txt
26,machine,1.7479241146629116,2010,paramount,paramount.txt
27,running,1.719566014806367,2010,paramount,paramount.txt
28,hate,1.6824574029843655,2010,paramount,paramount.txt
29,evil,1.673035801424,2010,paramount,paramount.txt
30,promise,1.6506473358715796,2010,paramount,paramount.txt
31,huh,1.6411194626554135,2010,paramount,paramount.txt
32,captain,1.6406689735417368,2010,paramount,paramount.txt
33,shouldn,1.624039820365536,2010,paramount,paramount.txt
34,team,1.597890097611291,2010,paramount,paramount.txt
35,ate,1.561778129016359,2010,paramount,paramount.txt
36,ugly,1.5551269080217869,2010,paramount,paramount.txt
37,sir,1.54935055880286,2010,paramount,paramount.txt
38,whoa,1.5449026741745455,2010,paramount,paramount.txt
39,fault,1.488266640737964,2010,paramount,paramount.txt
40,actually,1.4722074761248851,2010,paramount,paramount.txt
41,save,1.470274446847336,2010,paramount,paramount.txt
42,space,1.4442830181491282,2010,paramount,paramount.txt
43,giant,1.433191752826109,2010,paramount,paramount.txt
44,area,1.429299523844143,2010,paramount,paramount.txt
45,mr,1.4031179482980949,2010,paramount,paramount.txt
46,tail,1.3870685799852278,2010,paramount,paramount.txt
47,ruined,1.3839687033713544,2010,paramount,paramount.txt
48,shut,1.3700224593608223,2010,paramount,paramount.txt
49,door,1.3480080425002685,2010,paramount,paramount.txt
50,dumb,1.340197818875397,2010,paramount,paramount.txt
51,fun,1.3283384672998566,2010,paramount,paramount.txt
52,sound,1.32090320841169,2010,paramount,paramount.txt
53,phone,1.3199704797393768,2010,paramount,paramount.txt
54,gotcha,1.3142198015868332,2010,paramount,paramount.txt
55,stuff,1.3073187315881531,2010,paramount,paramount.txt
56,safe,1.2895073500144725,2010,paramount,paramount.txt
57,heck,1.2868950296409312,2010,paramount,paramount.txt
58,tiny,1.2853159935783212,2010,paramount,paramount.txt
59,tree,1.268223392795495,2010,paramount,paramount.txt
60,lift,1.2617145835697772,2010,paramount,paramount.txt
61,everybody,1.2604256215714853,2010,paramount,paramount.txt
62,follow,1.257855449733595,2010,paramount,paramount.txt
63,clock,1.246147817606767,2010,paramount,paramount.txt
64,byebye,1.2420337029987711,2010,paramount,paramount.txt
65,plans,1.232898071127221,2010,paramount,paramount.txt
66,ain,1.2239316312891897,2010,paramount,paramount.txt
67,king,1.2180726223687524,2010,paramount,paramount.txt
68,buddy,1.2163369984816736,2010,paramount,paramount.txt
69,ends,1.2128598067668404,2010,paramount,paramount.txt
70,dirty,1.1988980408488623,2010,paramount,paramount.txt
71,lying,1.1969667435176214,2010,paramount,paramount.txt
72,lose,1.1888274460261057,2010,paramount,paramount.txt
73,wanna,1.1858226019720013,2010,paramount,paramount.txt
74,later,1.1746902755354691,2010,paramount,paramount.txt
75,steal,1.1634358986933944,2010,paramount,paramount.txt
76,genius,1.1580462162015503,2010,paramount,paramount.txt
77,friends,1.1573416230727682,2010,paramount,paramount.txt
78,saying,1.1566305726553268,2010,paramount,paramount.txt
79,miles,1.124466155336127,2010,paramount,paramount.txt
80,hands,1.1048720758328276,2010,paramount,paramount.txt
81,nervous,1.094877893294875,2010,paramount,paramount.txt
82,box,1.0935972065511277,2010,paramount,paramount.txt
83,headed,1.093372363820876,2010,paramount,paramount.txt
84,eat,1.0720198761104325,2010,paramount,paramount.txt
85,hurt,1.0471401178394637,2010,paramount,paramount.txt
86,ya,1.043374459783493,2010,paramount,paramount.txt
87,dog,1.0332952563287712,2010,paramount,paramount.txt
88,wants,1.0180177974115103,2010,paramount,paramount.txt
89,ooh,1.0172363179739363,2010,paramount,paramount.txt
90,angry,1.0085573010496056,2010,paramount,paramount.txt
91,hmm,0.9875412716904282,2010,paramount,paramount.txt
92,god,0.9855990021143084,2010,paramount,paramount.txt
93,welcome,0.9841596219899672,2010,paramount,paramount.txt
94,live,0.966931466594833,2010,paramount,paramount.txt
95,thinking,0.96069791321238,2010,paramount,paramount.txt
96,kid,0.9510725746039784,2010,paramount,paramount.txt
97,father,0.9504239746455972,2010,paramount,paramount.txt
0,totally,5.153945153058132,2010,sony,sony.txt
1,normal,4.5468796877451085,2010,sony,sony.txt
2,definitely,3.67051009661709,2010,sony,sony.txt
3,favorite,3.5817559375366748,2010,sony,sony.txt
4,seriously,3.1204512462584977,2010,sony,sony.txt
5,dude,3.059917489039913,2010,sony,sony.txt
6,actually,2.8139455079916864,2010,sony,sony.txt
7,weird,2.770294073497935,2010,sony,sony.txt
8,wearing,2.5512844317603283,2010,sony,sony.txt
9,incredible,2.433054671756661,2010,sony,sony.txt
10,dad,2.329673975100812,2010,sony,sony.txt
11,guys,2.276823359581878,2010,sony,sony.txt
12,guy,2.2614406024198597,2010,sony,sony.txt
13,gosh,2.2213968821258008,2010,sony,sony.txt
14,running,2.2059068480951285,2010,sony,sony.txt
15,check,2.1707070683406844,2010,sony,sony.txt
16,everybody,2.1316519275606183,2010,sony,sony.txt
17,uh,2.114051377748945,2010,sony,sony.txt
18,mom,2.0959874729123293,2010,sony,sony.txt
19,boys,2.0884215795420356,2010,sony,sony.txt
20,break,2.087006170823672,2010,sony,sony.txt
21,faster,1.9976291411137042,2010,sony,sony.txt
22,10,1.994509314888464,2010,sony,sony.txt
23,sweet,1.9764180214481224,2010,sony,sony.txt
24,killing,1.938516758503365,2010,sony,sony.txt
25,roll,1.8843598694920032,2010,sony,sony.txt
26,live,1.807731337421616,2010,sony,sony.txt
27,leaving,1.7262466330472912,2010,sony,sony.txt
28,hide,1.7248660819098542,2010,sony,sony.txt
29,monster,1.6695092289716236,2010,sony,sony.txt
30,space,1.6443245786461498,2010,sony,sony.txt
31,giant,1.6429504182828196,2010,sony,sony.txt
32,happening,1.6120170658811055,2010,sony,sony.txt
33,whoa,1.5963114360025714,2010,sony,sony.txt
34,town,1.5959528823282023,2010,sony,sony.txt
