,Title,Year,Decade,House,Category,Flesch_Kincaid_score,flesch_score,dale_chall_score,spache_score,ari_score,coleman_liau_score,smog_score,linsear_write_score,Flesch_Kincaid_gl,flesch_gl,dale_chall_gl,spache_gl,ari_gl,coleman_liau_gl,smog_gl,linsear_write_gl,num_words,num_terms,rttr,cttr,mltd,Movie_len,Avg_WordLen_Movie,Avg_PhrLen_Movie,Avg_WordLen_Phrase,Num_Adjectives,Num_Adverbs,Short_Phrases%
385,Cool Runnings,1993,1990,Disney,Live Action,0.2895980049454497,0.6264860942427042,0.10706581700563922,0.13030748110972967,0.44209427030261467,0.7784697484881861,0.3471176369955449,0.16890129003089466,1,5,10,4,0,2,6,2,0.5110719963661141,0.551107325383305,0.6317510539351557,0.6317510539351561,0.4586327410807012,0.36447368421052634,0.1189979123173277,0.40380549682875255,0.17333333333333334,0.47152847152847155,0.44247159090909094,0.09676016525331593
386,White Fang,1991,1990,Disney,Live Action,0.15715881653470146,0.8166708946152874,0.03371743160802832,0.047309854054419336,0.3529044475460834,0.6825204885691629,0.17231702679530592,0.1051168626387836,0,9,8,4,0,-1,5,1,0.2625482625482625,0.35008517887563884,0.5467876024291866,0.5467876024291867,0.4412960038887721,0.21907894736842104,0.06889352818371608,0.3171247357293868,0.14962962962962956,0.21678321678321677,0.2556818181818182,0.07264564840322417
387,Iron Will,1994,1990,Disney,Live Action,0.2566503118270429,0.6735910527776623,0.10219781797893834,0.1431211179362082,0.4236023463925487,0.7603272156643502,0.30706310888034505,0.1525097608146842,1,5,10,4,0,1,6,2,0.3809334544628662,0.4842419080068143,0.6445480328685685,0.6445480328685689,0.4079665027405699,0.28464912280701754,0.10229645093945716,0.3572938689217759,0.19111111111111112,0.3006993006993007,0.34090909090909094,0.02849823887287864
388,D3 The Mighty Ducks,1996,1990,Disney,Live Action,0.2682625478530367,0.6599302383554244,0.10620456807889267,0.14814505538278475,0.44384521786435,0.7779820912482456,0.29546129742756755,0.15872840645252448,1,5,10,4,0,2,6,2,0.5793776970247559,0.6733390119250426,0.7413695124160741,0.7413695124160742,0.5869843756136967,0.4682017543859649,0.12317327766179531,0.36892177589852004,0.09629629629629632,0.5684315684315684,0.4857954545454546,0.546031746031746
389,Operation Dumbo Drop,1995,1990,Disney,Live Action,0.2800092498271297,0.662832067466629,0.17780262970966546,0.2030346440624657,0.3882178923567959,0.7425011952374381,0.3354763086830922,0.18472619015385006,1,5,12,5,0,1,6,2,0.4910288439700204,0.5724020442930153,0.6759568880176089,0.675956888017609,0.3691177961101282,0.3918859649122807,0.09812108559498955,0.3361522198731501,0.14814814814814814,0.4825174825174825,0.42329545454545453,0.3642759892093936
390,Tron,1982,1980,Disney,Animation + Live Action,0.3518620680782604,0.5082948794983193,0.13369833372306938,0.159889557681836,0.4927152821279661,0.8150633392172968,0.3898097697841274,0.17072070487570695,2,6,10,4,0,3,6,2,0.3314785373608903,0.5144804088586031,0.7481804077388157,0.7481804077388159,0.7347425418967555,0.23026315789473684,0.1544885177453027,0.39852008456659616,0.2088888888888889,0.3276723276723277,0.3068181818181818,0.04461152882205514
391,Mary Poppins,1964,1960,Disney,Animation + Live Action,0.4111697590215385,0.4378748150911755,0.11770199884051567,0.18408296523902726,0.5473913584550588,0.8615751947499192,0.4479973052668731,0.21324599027586666,3,6,10,4,2,4,7,3,0.5886895298660005,0.8045144804088586,0.8994986042853828,0.8994986042853828,0.4652061675162217,0.4410087719298246,0.1878914405010439,0.37737843551797035,0.2414814814814814,0.5984015984015985,0.49644886363636365,0.02689573370201642
392,G-Force,2009,2000,Disney,Animation + Live Action,0.32731196569537474,0.5458990309670448,0.12443482609272627,0.13564760523830574,0.4678964578699676,0.7942433624597929,0.3664375421461508,0.16110907006478528,2,5,10,4,0,2,6,2,0.4959686577333636,0.6737649063032368,0.8105102917670824,0.8105102917670828,0.7413044319722668,0.34978070175438597,0.14196242171189977,0.40063424947145865,0.18222222222222229,0.43956043956043955,0.40767045454545453,0.07713249493664924
393,Mary Poppins Returns,2018,2010,Disney,Animation + Live Action,0.33600227790551906,0.6028751002076933,0.04227389215756694,0.09977057083103924,0.5022062239965945,0.8281223044343602,0.36535093591492585,0.2276269978839084,2,5,8,4,0,3,6,3,0.770838064955712,0.7891822827938672,0.7551977832771584,0.7551977832771586,0.7117099818986251,0.5296052631578947,0.1148225469728601,0.4725158562367864,0.10666666666666669,0.7562437562437563,0.8018465909090909,0.19851091467857937
394,So Dear To My Heart,1948,1940,Disney,Animation + Live Action,0.3973377464019705,0.5572526952130885,0.11228358185300036,0.2252249608116447,0.5537220298735096,0.8559054107665712,0.4062150847236897,0.2939852439237569,3,5,10,5,2,4,7,4,0.4242561889620713,0.5775127768313458,0.7426825210000971,0.7426825210000974,0.484059424294952,0.2695175438596491,0.12317327766179531,0.4608879492600422,0.1511111111111112,0.43156843156843155,0.3963068181818182,0.11567204592223544
395,Melody Time,1948,1940,Disney,Animation + Live Action,0.564182596517838,0.3764538809512754,0.07346577134239962,0.2692884782445927,0.693555866603076,0.9189648015334054,0.5704305605869602,0.431942012749048,5,6,8,5,5,6,8,6,0.2492618669089257,0.4867972742759796,0.8229870213432352,0.8229870213432353,0.6171766975475279,0.12521929824561404,0.17536534446764085,0.5602536997885835,0.1703703703703704,0.26073926073926074,0.19957386363636365,0.017097711500132076
396,The Three Caballeros,1944,1940,Disney,Animation + Live Action,0.4374870831998771,0.4402779860906423,0.28438927679369896,0.3331699821666475,0.4985825836386065,0.8229978718260899,0.5268775982953984,0.26978692455113,3,6,13,5,0,3,7,4,0.2733363615716557,0.5247018739352641,0.8512249402830795,0.8512249402830796,0.3405419826746202,0.21842105263157893,0.16492693110647183,0.40274841437632136,0.09629629629629632,0.26973026973026976,0.21022727272727273,0.27577538074775637
397,Fantasia,1940,1940,Disney,Animation + Live Action,0.7741965739318356,0.05639865217244577,0.1330214461265179,0.30818227544326504,0.8407231286037881,1.0,0.9122576988509068,0.5571108159702086,7,8,10,5,7,8,10,8,0.08755394049511697,0.27512776831345825,0.7539674949499889,0.7539674949499895,0.7842628221211108,0.01491228070175439,0.2630480167014613,0.9513742071881605,0.2474074074074074,0.12487512487512488,0.08664772727272728,0.0
398,Song of the South,1946,1940,Disney,Animation + Live Action,0.31198553058592954,0.6748480852396841,0.3271984062171951,0.38076862367079795,0.4173757459424056,0.7629151027317574,0.2657012483829603,0.2439181203703191,2,5,13,6,0,1,6,3,0.5827276856688622,0.5579216354344123,0.5931171368885644,0.5931171368885644,0.3677111442667401,0.4449561403508772,0.0793319415448851,0.36257928118393234,0.14370370370370378,0.6493506493506493,0.5348011363636364,0.2266717604140917
399,The Reluctant Dragon,1941,1940,Disney,Animation + Live Action,0.30232531380716354,0.5784625458677422,0.10762701574646648,0.1034087345439728,0.4446626258479947,0.7713991856077855,0.3269757808028281,0.14481527164829838,2,5,10,4,0,2,6,2,0.09084714967067907,0.20272572402044287,0.5239549339286473,0.5239549339286473,0.2679202192248453,0.07017543859649122,0.14196242171189977,0.3488372093023256,0.1777777777777778,0.13086913086913088,0.11931818181818182,0.0275648470770422
400,Saludos Amigos,1943,1940,Disney,Animation + Live Action,0.6126089097462138,0.1681277191283499,0.2340935586682725,0.3283616045081049,0.6757494386859499,0.9434082923911696,0.7229473806550971,0.3483287894676986,5,7,12,5,4,7,9,5,0.1527367703838292,0.4591141396933561,0.9996013459188164,0.9996013459188168,0.7617160822608654,0.07412280701754387,0.2609603340292276,0.5507399577167019,0.2518518518518519,0.22377622377622378,0.09730113636363637,0.14523067794095826
401,Pete's Dragon,1977,1970,Disney,Animation + Live Action,0.3418028167847263,0.5872092350126371,0.1008838881950862,0.13695666529738382,0.4899288973441909,0.8192955044202674,0.3685001155178914,0.2234713264886128,2,5,10,4,0,3,6,3,0.5478650919827391,0.7035775127768313,0.8048397593551837,0.8048397593551839,0.4570636186274283,0.4361842105263158,0.09603340292275575,0.3752642706131078,0.14074074074074072,0.5504495504495505,0.48366477272727276,0.3696526871130047
402,Bedknobs and Broomsticks,1971,1970,Disney,Animation + Live Action,0.376682533785522,0.5114487411564772,0.06942352294083197,0.11997452560515864,0.5139860927372473,0.8372041349703029,0.46304914266135705,0.22373295663428264,2,6,8,4,0,4,7,3,0.5306041335453101,0.6997444633730835,0.8144685577020401,0.8144685577020403,0.6669551121117504,0.325,0.1607515657620041,0.4714587737843552,0.19111111111111112,0.5104895104895105,0.48082386363636365,0.025162567147299968
403,Fantasia 2000,1999,1990,Disney,Animation + Live Action,0.5994686193322054,0.20509621792045007,0.19241956173418015,0.29463191591059434,0.6857785227000314,0.9476081213769976,0.7275799535307801,0.3606113943216655,5,7,12,5,5,7,9,5,0.0539404951169657,0.19378194207836455,0.6455817368346275,0.6455817368346277,0.9247422420947974,0.012500000000000004,0.2379958246346554,0.6479915433403806,0.28148148148148144,0.06693306693306693,0.04758522727272727,0.07688154626930137
404,James and the Giant Peach,1996,1990,Disney,Animation + Live Action,0.3412528129080428,0.6341980442893607,0.16698588402689565,0.2732694685887828,0.4576360739724863,0.7904863036809953,0.3881264389689648,0.2673423100006764,2,5,10,5,0,2,6,4,0.3598682716329775,0.5404599659284498,0.7556625232790383,0.7556625232790384,0.4817345929953789,0.26228070175438595,0.18371607515657618,0.36257928118393234,0.2088888888888889,0.4435564435564436,0.3224431818181818,0.16697524007010786
405,Chicken Run,2000,2000,Aardman,Animation,0.26757869341746177,0.6318146754726084,0.0655145842070487,0.07375741450531326,0.4412028947018614,0.7627777000660891,0.30419641632941385,0.13267929196152853,1,5,8,4,0,1,6,2,0.2633999545764252,0.4454855195911414,0.7221192171848716,0.722119217184872,0.7970394922705172,0.2050438596491228,0.13569937369519824,0.34672304439746293,0.20000000000000007,0.23676323676323677,0.24431818181818182,0.0275648470770422
406,Wallace And Gromit In The Curse Of The Were-Rabbit,2005,2000,Aardman,Animation,0.3970901296659533,0.4560615046327912,0.21275877574338,0.2721629653748662,0.4963201288942917,0.8233961709808083,0.4532575422120657,0.2066178772217076,3,6,12,5,0,3,7,3,0.12991142402907108,0.31601362862010224,0.7189538606842534,0.7189538606842536,0.9625184250855444,0.08223684210526316,0.2379958246346554,0.39957716701902746,0.24592592592592588,0.1758241758241758,0.11576704545454546,0.06076122205154464
407,Flushed Away,2006,2000,Aardman,Animation,0.383968173763961,0.5436628713440848,0.09076284787455537,0.16174091648321842,0.5274515004329536,0.8437201330561134,0.4417821873397312,0.2629262468910404,2,5,10,4,2,4,7,3,0.8602089484442426,0.8262350936967632,0.7473555821572759,0.7473555821572759,0.4767747889192986,0.5094298245614035,0.12734864300626303,0.5634249471458773,0.09037037037037043,0.8891108891108891,1.0,0.0070254376097724615
408,Arthur Christmas,2011,2010,Aardman,Animation,0.2683068993038161,0.6450489449278782,0.14604228265503205,0.18490322511117566,0.4831280546425243,0.8013544758960314,0.30989489148935495,0.14645759642479078,1,5,10,4,0,2,6,2,0.4600840336134454,0.6511925042589438,0.813453462861894,0.8134534628618943,0.8710699284036101,0.3918859649122807,0.13778705636743216,0.32135306553911197,0.24296296296296305,0.4005994005994006,0.3963068181818182,0.15353781363371133
409,Early Man,2018,2010,Aardman,Animation,0.24456045240000676,0.6557730810773221,0.12414095496503907,0.15723970860662773,0.4145661724631982,0.7291740789023643,0.2970348109984099,0.11497774174920986,1,5,10,4,0,0,6,1,0.25806268453327275,0.3922487223168654,0.6310312729165122,0.6310312729165126,0.6426293181028383,0.2344298245614035,0.14196242171189977,0.28646934460887946,0.22666666666666668,0.24075924075924077,0.2272727272727273,0.1413917306928523
410,The Pirates In An Adventure With Scientists,2012,2010,Aardman,Animation,0.34363865677300154,0.5382783052880931,0.1477678885715199,0.16081672415399104,0.4805730312375254,0.8095311141814685,0.3699974266079936,0.18213179905560986,2,5,10,4,0,3,6,2,0.4431637519872814,0.6235093696763203,0.7908061117345984,0.7908061117345988,0.5624012080157745,0.3412280701754386,0.1503131524008351,0.34038054968287523,0.25037037037037035,0.4145854145854146,0.4090909090909091,0.15105402225693842
411,Shaun the Sheep Movie,2015,2010,Aardman,Animation,0.4726911831572795,0.5699623597782586,0.11307997578022755,0.3347845450108716,0.6289577627184877,0.8623364481639781,0.4427507032197897,0.4370815206712412,4,5,10,5,4,4,7,6,0.04917101975925505,0.11499148211243612,0.372394014500411,0.37239401450041104,0.11142020507969723,0.04692982456140351,0.10229645093945716,0.3181818181818182,0.047407407407407454,0.04795204795204795,0.046875,0.26023391812865493
412,A Shaun the Sheep Movie Farmageddon,2019,2010,Aardman,Animation,0.0,1.0,0.9313791733622332,0.9186437922853536,0.0,0.0,0.0,0.0,-2,9,14,9,0,-22,4,0,0.0,0.0,0.0,0.0,0.0,0.030263157894736846,0.0,0.0,0.4044444444444445,0.0,0.0007102272727272727,0.09913673071567808
413,Surf's Up,2007,2000,Sony,Animation,0.22889455979941045,0.7216758881589942,0.0926165848452093,0.0865035791162948,0.4035997545616934,0.7442213205266149,0.2858984357286646,0.14762770031124658,1,5,10,4,0,1,6,2,0.5240744946627299,0.5127768313458263,0.5715037500252497,0.57150375002525,0.4921863822831343,0.4024122807017544,0.08768267223382042,0.36152219873150104,0.15555555555555545,0.42657342657342656,0.5149147727272727,0.06458049886621314
414,Open Season,2006,2000,Sony,Animation,0.2127506420275609,0.7276615578167434,0.10706582222673144,0.11969301945093813,0.3966141503078068,0.7260596361468806,0.231561473661258,0.12171923026336268,1,5,10,4,0,0,5,1,0.34981830570065864,0.4544293015332198,0.6287729116037875,0.6287729116037877,0.5562536293373743,0.31337719298245614,0.10020876826722336,0.3002114164904862,0.1718518518518518,0.3036963036963037,0.31960227272727276,0.21948441434945706
415,Cloudy With A Chance Of Meatballs,2009,2000,Sony,Animation,0.3177713542611508,0.5591952394508999,0.15219989065748085,0.1550123391832572,0.494702244845909,0.8123735015371959,0.3894095369109527,0.15940210667474494,2,5,10,4,0,3,6,2,0.3568021803315921,0.5570698466780238,0.7858965599452454,0.7858965599452457,0.6851066550447327,0.27456140350877195,0.1586638830897703,0.37737843551797035,0.24444444444444446,0.32367632367632365,0.3046875,0.09684668701062142
416,Cloudy with a Chance of Meatballs 2,2013,2010,Sony,Animation,0.2836632990642586,0.6099166828990401,0.1631681477729926,0.16641775006595905,0.4978535856661404,0.8090196479512978,0.35673016806529245,0.1446757244041859,1,5,10,4,0,3,6,2,0.4100613218260277,0.5540885860306645,0.7220780767372389,0.7220780767372388,0.6958361763490376,0.34100877192982454,0.1607515657620041,0.328752642706131,0.2607407407407407,0.3546453546453546,0.3338068181818182,0.1030539875524678
417,Smurfs The Lost Village,2017,2010,Sony,Animation,0.26498426008790843,0.6499411163374997,0.1405128203992011,0.16097345474725633,0.4309657597015985,0.7623245714196888,0.30224053873561,0.14464514238461915,1,5,10,4,0,1,6,2,0.4491823756529639,0.5400340715502555,0.6651843546471428,0.665184354647143,0.4045990240782105,0.38026315789473686,0.12526096033402923,0.33826638477801263,0.19851851851851843,0.4355644355644356,0.40625,0.14250905040378722
418,The Pirates-Band of Misfits,2012,2010,Sony,Animation,0.3603952492840423,0.4924529686830697,0.1391199478315608,0.16906267468366232,0.5008725246793778,0.8210755117556656,0.3841073423960082,0.17013167991471265,2,6,10,4,0,3,6,2,0.3786054962525551,0.5762350936967632,0.7899669684236115,0.7899669684236115,0.6686174655266078,0.2578947368421053,0.17118997912317335,0.41120507399577166,0.24,0.3886113886113886,0.37073863636363635,0.01785400837533539
419,The Smurfs,2011,2010,Sony,Animation,0.2865588391293839,0.5975555889119555,0.11683833033743853,0.12212322045035486,0.4346939717989263,0.7585664469333845,0.31817745588193946,0.13476673706944609,1,5,10,4,0,1,6,2,0.5815353168294345,0.6933560477001703,0.7651008042877283,0.7651008042877288,0.6007351270204584,0.47324561403508775,0.13987473903966596,0.3456659619450317,0.20148148148148148,0.6243756243756243,0.5404829545454546,0.15836298932384338
420,The Emoji Movie,2017,2010,Sony,Animation,0.2692906667073461,0.6427150455008817,0.11362807400074347,0.11397054072022915,0.4141959986101367,0.7503119451221102,0.3202727809292444,0.14689724438981022,1,5,10,4,0,1,6,2,0.4296502384737679,0.5234241908006815,0.658174400946667,0.6581744009466672,0.5801761401350612,0.318859649122807,0.10855949895615868,0.3763213530655391,0.1703703703703704,0.37662337662337664,0.45667613636363635,0.0768566493955095
421,Hotel Transylvania 2,2015,2010,Sony,Animation,0.28284997881417784,0.6070459016953555,0.12763656947210678,0.15083032569635713,0.4217608569663515,0.7505529749154389,0.2993893681595617,0.13553395615263206,1,5,10,4,0,1,6,2,0.4506586418351124,0.548977853492334,0.6767171640545043,0.6767171640545044,0.6682136360724554,0.3717105263157895,0.1189979123173277,0.3192389006342494,0.19111111111111112,0.42657342657342656,0.45951704545454547,0.11713129696322971
422,Arthur Christmas,2011,2010,Sony,Animation,0.2683068993038161,0.6450489449278782,0.14604228265503205,0.18490322511117566,0.4831280546425243,0.8013544758960314,0.30989489148935495,0.14645759642479078,1,5,10,4,0,2,6,2,0.4600840336134454,0.6511925042589438,0.813453462861894,0.8134534628618943,0.8710699284036101,0.3918859649122807,0.13778705636743216,0.32135306553911197,0.24296296296296305,0.4005994005994006,0.3963068181818182,0.15353781363371133
